seed,strategy,N,k0,chosen_template,E11_rotation,E12_rotation,qualified_pair,E11_time_per_source_s,E12_time_per_source_s,delta_time_per_source_s,delta_total_virtual_s,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,E11_movement_s,E12_movement_s,delta_movement_s,E11_measurement_s,E12_measurement_s,delta_measurement_s,E11_switch_s,E12_switch_s,delta_switch_s,E11_clear_success_s,E12_clear_success_s,delta_clear_success_s,E11_clear_failure_s,E12_clear_failure_s,delta_clear_failure_s
27182962,T2,12,5,7,15,0,True,287.009519,292.57365483333336,5.564135833333353,66.76963000000023,208.84814583997286,6,1,-2,-2,2693.1142283844492,2734.883857552444,41.769629167994935,575.0,605.0,30.0,110.0,111.0,1.0,60.0,60.0,0.0,6.0,0.0,-6.0
27182962,T4,12,5,7,15,0,True,287.009519,292.57365483333336,5.564135833333353,66.76963000000023,208.84814583997286,6,1,-2,-2,2693.1142283844492,2734.883857552444,41.769629167994935,575.0,605.0,30.0,110.0,111.0,1.0,60.0,60.0,0.0,6.0,0.0,-6.0
27182962,T6,12,5,6,15,15,True,287.009519,287.009519,0.0,0.0,0.0,0,0,0,0,2693.1142283844492,2693.1142283844492,0.0,575.0,575.0,0.0,110.0,110.0,0.0,60.0,60.0,0.0,6.0,6.0,0.0
27182963,T2,13,8,7,40,5,True,247.1463096153846,230.6549326923077,-16.4913769230769,-214.38789999999972,-1926.939502379426,28,31,0,0,2474.902025020731,2089.5141245448463,-385.38790047588463,565.0,705.0,140.0,102.0,133.0,31.0,65.0,65.0,0.0,6.0,6.0,0.0
27182963,T4,13,8,7,40,5,True,247.1463096153846,230.6549326923077,-16.4913769230769,-214.38789999999972,-1926.939502379426,28,31,0,0,2474.902025020731,2089.5141245448463,-385.38790047588463,565.0,705.0,140.0,102.0,133.0,31.0,65.0,65.0,0.0,6.0,6.0,0.0
27182963,T6,13,8,7,40,5,True,247.1463096153846,230.6549326923077,-16.4913769230769,-214.38789999999972,-1926.939502379426,28,31,0,0,2474.902025020731,2089.5141245448463,-385.38790047588463,565.0,705.0,140.0,102.0,133.0,31.0,65.0,65.0,0.0,6.0,6.0,0.0
27182964,T2,14,9,7,25,20,True,256.6347987857143,226.68172685714285,-29.953071928571433,-419.34300699999994,-3131.715037890761,35,23,3,3,2910.887183392769,2284.5441758146158,-626.3430075781534,515.0,690.0,175.0,97.0,120.0,23.0,70.0,70.0,0.0,0.0,9.0,9.0
27182964,T4,14,9,7,25,20,True,256.6347987857143,226.68172685714285,-29.953071928571433,-419.34300699999994,-3131.715037890761,35,23,3,3,2910.887183392769,2284.5441758146158,-626.3430075781534,515.0,690.0,175.0,97.0,120.0,23.0,70.0,70.0,0.0,0.0,9.0,9.0
27182964,T6,14,9,7,25,20,True,256.6347987857143,226.68172685714285,-29.953071928571433,-419.34300699999994,-3131.715037890761,35,23,3,3,2910.887183392769,2284.5441758146158,-626.3430075781534,515.0,690.0,175.0,97.0,120.0,23.0,70.0,70.0,0.0,0.0,9.0,9.0
27182965,T2,15,8,7,20,30,True,222.37943546666665,211.52486406666668,-10.85457139999997,-162.8185709999998,-559.0928548990614,-9,-9,1,1,2551.6915319635195,2439.872960983708,-111.81857097981174,595.0,550.0,-45.0,108.0,99.0,-9.0,75.0,75.0,0.0,6.0,9.0,3.0
27182965,T4,15,8,7,20,30,True,222.37943546666665,211.52486406666668,-10.85457139999997,-162.8185709999998,-559.0928548990614,-9,-9,1,1,2551.6915319635195,2439.872960983708,-111.81857097981174,595.0,550.0,-45.0,108.0,99.0,-9.0,75.0,75.0,0.0,6.0,9.0,3.0
27182965,T6,15,8,7,20,30,True,222.37943546666665,211.52486406666668,-10.85457139999997,-162.8185709999998,-559.0928548990614,-9,-9,1,1,2551.6915319635195,2439.872960983708,-111.81857097981174,595.0,550.0,-45.0,108.0,99.0,-9.0,75.0,75.0,0.0,6.0,9.0,3.0
27182966,T2,16,7,7,20,40,True,203.2596925625,213.499338125,10.239645562500016,163.83432900000025,884.1716466332819,-3,2,0,0,2480.1550807632034,2656.9894100898596,176.8343293266562,585.0,570.0,-15.0,104.0,106.0,2.0,80.0,80.0,0.0,3.0,3.0,0.0
27182966,T4,16,7,7,20,40,True,203.2596925625,213.499338125,10.239645562500016,163.83432900000025,884.1716466332819,-3,2,0,0,2480.1550807632034,2656.9894100898596,176.8343293266562,585.0,570.0,-15.0,104.0,106.0,2.0,80.0,80.0,0.0,3.0,3.0,0.0
27182966,T6,16,7,7,20,40,True,203.2596925625,213.499338125,10.239645562500016,163.83432900000025,884.1716466332819,-3,2,0,0,2480.1550807632034,2656.9894100898596,176.8343293266562,585.0,570.0,-15.0,104.0,106.0,2.0,80.0,80.0,0.0,3.0,3.0,0.0
27182967,T2,10,5,7,15,45,True,281.9840396,273.2430742,-8.740965399999993,-87.40965400000005,-1262.048270499101,29,26,-2,-2,2087.8403956502007,1835.4307415503804,-252.40965409982027,570.0,715.0,145.0,106.0,132.0,26.0,50.0,50.0,0.0,6.0,0.0,-6.0
27182967,T4,10,5,7,15,45,True,281.9840396,273.2430742,-8.740965399999993,-87.40965400000005,-1262.048270499101,29,26,-2,-2,2087.8403956502007,1835.4307415503804,-252.40965409982027,570.0,715.0,145.0,106.0,132.0,26.0,50.0,50.0,0.0,6.0,0.0,-6.0
27182967,T6,10,5,6,15,15,True,281.9840396,281.9840396,0.0,0.0,0.0,0,0,0,0,2087.8403956502007,2087.8403956502007,0.0,570.0,570.0,0.0,106.0,106.0,0.0,50.0,50.0,0.0,6.0,6.0,0.0
27182968,T2,11,5,7,20,20,True,299.64768363636364,294.99470481818184,-4.6529788181817935,-51.182766999999785,-760.9138362496105,16,18,1,1,2559.1245200224826,2406.94175277256,-152.18276724992256,575.0,655.0,80.0,104.0,122.0,18.0,55.0,55.0,0.0,3.0,6.0,3.0
27182968,T4,11,5,7,20,20,True,299.64768363636364,294.99470481818184,-4.6529788181817935,-51.182766999999785,-760.9138362496105,16,18,1,1,2559.1245200224826,2406.94175277256,-152.18276724992256,575.0,655.0,80.0,104.0,122.0,18.0,55.0,55.0,0.0,3.0,6.0,3.0
27182968,T6,11,5,6,20,20,True,299.64768363636364,299.64768363636364,0.0,0.0,0.0,0,0,0,0,2559.1245200224826,2559.1245200224826,0.0,575.0,575.0,0.0,104.0,104.0,0.0,55.0,55.0,0.0,3.0,3.0,0.0
27182969,T2,12,6,7,40,10,True,285.3361259166667,310.978749,25.64262308333332,307.71147699999983,693.5573834873394,31,29,-5,-5,2658.033511409599,2796.744988107066,138.71147669746688,580.0,735.0,155.0,108.0,137.0,29.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182969,T4,12,6,7,40,10,True,285.3361259166667,310.978749,25.64262308333332,307.71147699999983,693.5573834873394,31,29,-5,-5,2658.033511409599,2796.744988107066,138.71147669746688,580.0,735.0,155.0,108.0,137.0,29.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182969,T6,12,6,7,40,10,True,285.3361259166667,310.978749,25.64262308333332,307.71147699999983,693.5573834873394,31,29,-5,-5,2658.033511409599,2796.744988107066,138.71147669746688,580.0,735.0,155.0,108.0,137.0,29.0,60.0,60.0,0.0,18.0,3.0,-15.0
27182970,T2,13,7,7,45,40,True,253.11283623076923,258.1122285384615,4.99939230769229,64.99209999999994,609.9604997928382,-10,-1,-2,-2,2510.4668710571286,2632.4589710156965,121.9920999585679,610.0,560.0,-50.0,99.0,98.0,-1.0,65.0,65.0,0.0,6.0,0.0,-6.0
27182970,T4,13,7,7,45,40,True,253.11283623076923,258.1122285384615,4.99939230769229,64.99209999999994,609.9604997928382,-10,-1,-2,-2,2510.4668710571286,2632.4589710156965,121.9920999585679,610.0,560.0,-50.0,99.0,98.0,-1.0,65.0,65.0,0.0,6.0,0.0,-6.0
27182970,T6,13,7,7,45,40,True,253.11283623076923,258.1122285384615,4.99939230769229,64.99209999999994,609.9604997928382,-10,-1,-2,-2,2510.4668710571286,2632.4589710156965,121.9920999585679,610.0,560.0,-50.0,99.0,98.0,-1.0,65.0,65.0,0.0,6.0,0.0,-6.0
27182971,T2,14,7,7,40,15,True,240.31018557142858,274.2703267142857,33.96014114285714,475.4419759999996,1942.2098823992637,13,22,0,0,2607.342597574403,2995.7845740542575,388.4419764798545,590.0,655.0,65.0,97.0,119.0,22.0,70.0,70.0,0.0,0.0,0.0,0.0
27182971,T4,14,7,7,40,15,True,240.31018557142858,274.2703267142857,33.96014114285714,475.4419759999996,1942.2098823992637,13,22,0,0,2607.342597574403,2995.7845740542575,388.4419764798545,590.0,655.0,65.0,97.0,119.0,22.0,70.0,70.0,0.0,0.0,0.0,0.0
27182971,T6,14,7,7,40,15,True,240.31018557142858,274.2703267142857,33.96014114285714,475.4419759999996,1942.2098823992637,13,22,0,0,2607.342597574403,2995.7845740542575,388.4419764798545,590.0,655.0,65.0,97.0,119.0,22.0,70.0,70.0,0.0,0.0,0.0,0.0
27182972,T2,15,10,7,40,50,True,210.48331439999998,221.0409532,10.557638800000007,158.36458200000015,461.8229117328683,11,11,0,0,2411.249715727158,2503.6142980737327,92.36458234657448,565.0,620.0,55.0,103.0,114.0,11.0,75.0,75.0,0.0,3.0,3.0,0.0
27182972,T4,15,10,7,40,50,True,210.48331439999998,221.0409532,10.557638800000007,158.36458200000015,461.8229117328683,11,11,0,0,2411.249715727158,2503.6142980737327,92.36458234657448,565.0,620.0,55.0,103.0,114.0,11.0,75.0,75.0,0.0,3.0,3.0,0.0
27182972,T6,15,10,7,40,50,True,210.48331439999998,221.0409532,10.557638800000007,158.36458200000015,461.8229117328683,11,11,0,0,2411.249715727158,2503.6142980737327,92.36458234657448,565.0,620.0,55.0,103.0,114.0,11.0,75.0,75.0,0.0,3.0,3.0,0.0
27182973,T2,16,8,7,0,30,True,227.90393575,224.147922125,-3.75601362499998,-60.09621799999968,-455.4810906895691,8,3,-4,-4,2956.4629721188585,2865.366753980944,-91.09621813791455,505.0,545.0,40.0,90.0,93.0,3.0,80.0,80.0,0.0,15.0,3.0,-12.0
27182973,T4,16,8,7,0,30,True,227.90393575,224.147922125,-3.75601362499998,-60.09621799999968,-455.4810906895691,8,3,-4,-4,2956.4629721188585,2865.366753980944,-91.09621813791455,505.0,545.0,40.0,90.0,93.0,3.0,80.0,80.0,0.0,15.0,3.0,-12.0
27182973,T6,16,8,7,0,30,True,227.90393575,224.147922125,-3.75601362499998,-60.09621799999968,-455.4810906895691,8,3,-4,-4,2956.4629721188585,2865.366753980944,-91.09621813791455,505.0,545.0,40.0,90.0,93.0,3.0,80.0,80.0,0.0,15.0,3.0,-12.0
27182974,T2,10,5,7,40,15,True,316.1857394,315.0218698,-1.1638695999999982,-11.638695999999982,-513.1934816288049,15,16,0,0,2388.8573939711405,2286.2186976453795,-102.63869632576098,605.0,680.0,75.0,109.0,125.0,16.0,50.0,50.0,0.0,9.0,9.0,0.0
27182974,T4,10,5,7,40,15,True,316.1857394,315.0218698,-1.1638695999999982,-11.638695999999982,-513.1934816288049,15,16,0,0,2388.8573939711405,2286.2186976453795,-102.63869632576098,605.0,680.0,75.0,109.0,125.0,16.0,50.0,50.0,0.0,9.0,9.0,0.0
27182974,T6,10,5,6,40,40,True,316.1857394,316.1857394,0.0,0.0,0.0,0,0,0,0,2388.8573939711405,2388.8573939711405,0.0,605.0,605.0,0.0,109.0,109.0,0.0,50.0,50.0,0.0,9.0,9.0,0.0
27182975,T2,11,4,7,30,20,True,291.000628,254.27616354545455,-36.724464454545455,-403.96910899999966,-1609.8455438750989,-13,-14,-1,-1,2333.006908062928,2011.0377992879085,-321.9691087750193,685.0,620.0,-65.0,125.0,111.0,-14.0,55.0,55.0,0.0,3.0,0.0,-3.0
27182975,T4,11,4,7,30,20,True,291.000628,254.27616354545455,-36.724464454545455,-403.96910899999966,-1609.8455438750989,-13,-14,-1,-1,2333.006908062928,2011.0377992879085,-321.9691087750193,685.0,620.0,-65.0,125.0,111.0,-14.0,55.0,55.0,0.0,3.0,0.0,-3.0
27182975,T6,11,4,6,30,30,True,291.000628,291.000628,0.0,0.0,0.0,0,0,0,0,2333.006908062928,2333.006908062928,0.0,685.0,685.0,0.0,125.0,125.0,0.0,55.0,55.0,0.0,3.0,3.0,0.0
27182976,T2,12,7,7,30,0,True,276.89131308333333,269.20232849999996,-7.688984583333365,-92.26781500000016,-266.33907352571805,-8,-5,2,2,2490.695757144965,2437.4279424398187,-53.267814705146066,655.0,615.0,-40.0,117.0,112.0,-5.0,60.0,60.0,0.0,0.0,6.0,6.0
27182976,T4,12,7,7,30,0,True,276.89131308333333,269.20232849999996,-7.688984583333365,-92.26781500000016,-266.33907352571805,-8,-5,2,2,2490.695757144965,2437.4279424398187,-53.267814705146066,655.0,615.0,-40.0,117.0,112.0,-5.0,60.0,60.0,0.0,0.0,6.0,6.0
27182976,T6,12,7,7,30,0,True,276.89131308333333,269.20232849999996,-7.688984583333365,-92.26781500000016,-266.33907352571805,-8,-5,2,2,2490.695757144965,2437.4279424398187,-53.267814705146066,655.0,615.0,-40.0,117.0,112.0,-5.0,60.0,60.0,0.0,0.0,6.0,6.0
27182977,T2,13,9,7,35,15,True,273.9806716153846,259.779926,-14.20074561538462,-184.60969300000033,-1963.0484674347135,35,27,2,2,2850.748731463368,2458.139037976425,-392.60969348694334,545.0,720.0,175.0,101.0,128.0,27.0,65.0,65.0,0.0,0.0,6.0,6.0
27182977,T4,13,9,7,35,15,True,273.9806716153846,259.779926,-14.20074561538462,-184.60969300000033,-1963.0484674347135,35,27,2,2,2850.748731463368,2458.139037976425,-392.60969348694334,545.0,720.0,175.0,101.0,128.0,27.0,65.0,65.0,0.0,0.0,6.0,6.0
27182977,T6,13,9,7,35,15,True,273.9806716153846,259.779926,-14.20074561538462,-184.60969300000033,-1963.0484674347135,35,27,2,2,2850.748731463368,2458.139037976425,-392.60969348694334,545.0,720.0,175.0,101.0,128.0,27.0,65.0,65.0,0.0,0.0,6.0,6.0
27182978,T2,14,3,7,25,50,True,272.54508500000003,274.38834035714285,1.843255357142823,25.805574999999862,169.02787551358597,-1,-6,1,1,2970.631189790773,3004.436764893491,33.80557510271774,655.0,650.0,-5.0,120.0,114.0,-6.0,70.0,70.0,0.0,0.0,3.0,3.0
27182978,T4,14,3,6,25,25,True,272.54508500000003,272.54508500000003,0.0,0.0,0.0,0,0,0,0,2970.631189790773,2970.631189790773,0.0,655.0,655.0,0.0,120.0,120.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0
27182978,T6,14,3,6,25,25,True,272.54508500000003,272.54508500000003,0.0,0.0,0.0,0,0,0,0,2970.631189790773,2970.631189790773,0.0,655.0,655.0,0.0,120.0,120.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0
27182979,T2,15,5,7,40,10,True,254.9652588,270.10209953333333,15.136840733333344,227.05261100000007,800.2630568235709,10,17,0,0,3085.478881710957,3245.531493075672,160.05261136471518,565.0,615.0,50.0,99.0,116.0,17.0,75.0,75.0,0.0,0.0,0.0,0.0
27182979,T4,15,5,7,40,10,True,254.9652588,270.10209953333333,15.136840733333344,227.05261100000007,800.2630568235709,10,17,0,0,3085.478881710957,3245.531493075672,160.05261136471518,565.0,615.0,50.0,99.0,116.0,17.0,75.0,75.0,0.0,0.0,0.0,0.0
27182979,T6,15,5,6,40,40,True,254.9652588,254.9652588,0.0,0.0,0.0,0,0,0,0,3085.478881710957,3085.478881710957,0.0,565.0,565.0,0.0,99.0,99.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0
27182980,T2,16,12,7,40,35,True,185.6689451875,187.175407,1.5064618125000209,24.103389000000334,-74.48305440513104,7,4,0,0,2320.703122562179,2305.8065116811536,-14.896610881025481,480.0,515.0,35.0,84.0,88.0,4.0,80.0,80.0,0.0,6.0,6.0,0.0
27182980,T4,16,12,7,40,35,True,185.6689451875,187.175407,1.5064618125000209,24.103389000000334,-74.48305440513104,7,4,0,0,2320.703122562179,2305.8065116811536,-14.896610881025481,480.0,515.0,35.0,84.0,88.0,4.0,80.0,80.0,0.0,6.0,6.0,0.0
27182980,T6,16,12,7,40,35,True,185.6689451875,187.175407,1.5064618125000209,24.103389000000334,-74.48305440513104,7,4,0,0,2320.703122562179,2305.8065116811536,-14.896610881025481,480.0,515.0,35.0,84.0,88.0,4.0,80.0,80.0,0.0,6.0,6.0,0.0
27182981,T2,10,3,7,50,30,True,339.97303320000003,329.7278452,-10.245188000000041,-102.45188000000007,-1587.2594025111575,38,34,-3,-3,2658.730332042028,2341.278451539796,-317.4518805022317,575.0,765.0,190.0,107.0,141.0,34.0,50.0,50.0,0.0,9.0,0.0,-9.0
27182981,T4,10,3,6,50,50,True,339.97303320000003,339.97303320000003,0.0,0.0,0.0,0,0,0,0,2658.730332042028,2658.730332042028,0.0,575.0,575.0,0.0,107.0,107.0,0.0,50.0,50.0,0.0,9.0,9.0,0.0
27182981,T6,10,3,6,50,50,True,339.97303320000003,339.97303320000003,0.0,0.0,0.0,0,0,0,0,2658.730332042028,2658.730332042028,0.0,575.0,575.0,0.0,107.0,107.0,0.0,50.0,50.0,0.0,9.0,9.0,0.0
27182982,T2,11,4,7,35,5,True,290.705142,302.2451728181818,11.540030818181776,126.94033899999977,-60.29830478614895,25,14,0,0,2446.7565623855126,2434.6969014282818,-12.05966095723079,585.0,710.0,125.0,111.0,125.0,14.0,55.0,55.0,0.0,0.0,0.0,0.0
27182982,T4,11,4,7,35,5,True,290.705142,302.2451728181818,11.540030818181776,126.94033899999977,-60.29830478614895,25,14,0,0,2446.7565623855126,2434.6969014282818,-12.05966095723079,585.0,710.0,125.0,111.0,125.0,14.0,55.0,55.0,0.0,0.0,0.0,0.0
27182982,T6,11,4,6,35,35,True,290.705142,290.705142,0.0,0.0,0.0,0,0,0,0,2446.7565623855126,2446.7565623855126,0.0,585.0,585.0,0.0,111.0,111.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
27182983,T2,12,3,7,40,5,True,245.86297850000003,273.68484666666666,27.821868166666633,333.8624179999997,1944.3120917620217,-7,-11,-3,-3,2108.3557416303206,2497.218159982724,388.86241835240344,650.0,615.0,-35.0,123.0,112.0,-11.0,60.0,60.0,0.0,9.0,0.0,-9.0
27182983,T4,12,3,6,40,40,True,245.86297850000003,245.86297850000003,0.0,0.0,0.0,0,0,0,0,2108.3557416303206,2108.3557416303206,0.0,650.0,650.0,0.0,123.0,123.0,0.0,60.0,60.0,0.0,9.0,9.0,0.0
27182983,T6,12,3,6,40,40,True,245.86297850000003,245.86297850000003,0.0,0.0,0.0,0,0,0,0,2108.3557416303206,2108.3557416303206,0.0,650.0,650.0,0.0,123.0,123.0,0.0,60.0,60.0,0.0,9.0,9.0,0.0
27182984,T2,13,5,7,20,10,True,303.49735646153846,291.3737674615385,-12.123588999999981,-157.60665700000027,-958.0332808806434,7,5,-2,-2,3165.465633534511,2973.8589773583826,-191.60665617612858,595.0,630.0,35.0,111.0,116.0,5.0,65.0,65.0,0.0,9.0,3.0,-6.0
27182984,T4,13,5,7,20,10,True,303.49735646153846,291.3737674615385,-12.123588999999981,-157.60665700000027,-958.0332808806434,7,5,-2,-2,3165.465633534511,2973.8589773583826,-191.60665617612858,595.0,630.0,35.0,111.0,116.0,5.0,65.0,65.0,0.0,9.0,3.0,-6.0
27182984,T6,13,5,6,20,20,True,303.49735646153846,303.49735646153846,0.0,0.0,0.0,0,0,0,0,3165.465633534511,3165.465633534511,0.0,595.0,595.0,0.0,111.0,111.0,0.0,65.0,65.0,0.0,9.0,9.0,0.0
27182985,T2,14,6,7,35,40,True,236.23770314285713,234.60064207142858,-1.6370610714285476,-22.918854999999894,-469.5942746774781,13,0,2,2,2573.3278440545855,2479.4089891190906,-93.91885493549489,560.0,625.0,65.0,104.0,104.0,0.0,70.0,70.0,0.0,0.0,6.0,6.0
27182985,T4,14,6,7,35,40,True,236.23770314285713,234.60064207142858,-1.6370610714285476,-22.918854999999894,-469.5942746774781,13,0,2,2,2573.3278440545855,2479.4089891190906,-93.91885493549489,560.0,625.0,65.0,104.0,104.0,0.0,70.0,70.0,0.0,0.0,6.0,6.0
27182985,T6,14,6,7,35,40,True,236.23770314285713,234.60064207142858,-1.6370610714285476,-22.918854999999894,-469.5942746774781,13,0,2,2,2573.3278440545855,2479.4089891190906,-93.91885493549489,560.0,625.0,65.0,104.0,104.0,0.0,70.0,70.0,0.0,0.0,6.0,6.0
27182986,T2,15,6,7,50,50,True,246.72445573333334,254.8137102,8.08925446666666,121.33881699999984,976.6940840493753,-14,-13,3,3,2847.8668359284156,3043.205652738294,195.33881680987815,660.0,590.0,-70.0,118.0,105.0,-13.0,75.0,75.0,0.0,0.0,9.0,9.0
27182986,T4,15,6,7,50,50,True,246.72445573333334,254.8137102,8.08925446666666,121.33881699999984,976.6940840493753,-14,-13,3,3,2847.8668359284156,3043.205652738294,195.33881680987815,660.0,590.0,-70.0,118.0,105.0,-13.0,75.0,75.0,0.0,0.0,9.0,9.0
27182986,T6,15,6,7,50,50,True,246.72445573333334,254.8137102,8.08925446666666,121.33881699999984,976.6940840493753,-14,-13,3,3,2847.8668359284156,3043.205652738294,195.33881680987815,660.0,590.0,-70.0,118.0,105.0,-13.0,75.0,75.0,0.0,0.0,9.0,9.0
27182987,T2,16,9,7,10,15,True,216.124812125,225.4829978125,9.358185687499997,149.73097099999995,918.6548559936018,-6,-10,2,2,2640.9969937042074,2824.727964902927,183.73097119871954,620.0,590.0,-30.0,114.0,104.0,-10.0,80.0,80.0,0.0,3.0,9.0,6.0
27182987,T4,16,9,7,10,15,True,216.124812125,225.4829978125,9.358185687499997,149.73097099999995,918.6548559936018,-6,-10,2,2,2640.9969937042074,2824.727964902927,183.73097119871954,620.0,590.0,-30.0,114.0,104.0,-10.0,80.0,80.0,0.0,3.0,9.0,6.0
27182987,T6,16,9,7,10,15,True,216.124812125,225.4829978125,9.358185687499997,149.73097099999995,918.6548559936018,-6,-10,2,2,2640.9969937042074,2824.727964902927,183.73097119871954,620.0,590.0,-30.0,114.0,104.0,-10.0,80.0,80.0,0.0,3.0,9.0,6.0
27182988,T2,10,2,7,10,35,True,365.96988369999997,315.35453440000003,-50.615349299999934,-506.1534929999998,-3290.767464386392,28,21,-3,-3,2900.698836808796,2242.545343931517,-658.153492877279,585.0,725.0,140.0,112.0,133.0,21.0,50.0,50.0,0.0,12.0,3.0,-9.0
27182988,T4,10,2,6,10,10,True,365.96988369999997,365.96988369999997,0.0,0.0,0.0,0,0,0,0,2900.698836808796,2900.698836808796,0.0,585.0,585.0,0.0,112.0,112.0,0.0,50.0,50.0,0.0,12.0,12.0,0.0
27182988,T6,10,2,6,10,10,True,365.96988369999997,365.96988369999997,0.0,0.0,0.0,0,0,0,0,2900.698836808796,2900.698836808796,0.0,585.0,585.0,0.0,112.0,112.0,0.0,50.0,50.0,0.0,12.0,12.0,0.0
27182989,T2,11,6,7,5,5,True,296.496553,285.8557631818182,-10.640789818181815,-117.04868799999986,-815.243436728415,8,6,0,0,2520.462082599487,2357.4133952538027,-163.04868734568436,575.0,615.0,40.0,108.0,114.0,6.0,55.0,55.0,0.0,3.0,3.0,0.0
27182989,T4,11,6,7,5,5,True,296.496553,285.8557631818182,-10.640789818181815,-117.04868799999986,-815.243436728415,8,6,0,0,2520.462082599487,2357.4133952538027,-163.04868734568436,575.0,615.0,40.0,108.0,114.0,6.0,55.0,55.0,0.0,3.0,3.0,0.0
27182989,T6,11,6,7,5,5,True,296.496553,285.8557631818182,-10.640789818181815,-117.04868799999986,-815.243436728415,8,6,0,0,2520.462082599487,2357.4133952538027,-163.04868734568436,575.0,615.0,40.0,108.0,114.0,6.0,55.0,55.0,0.0,3.0,3.0,0.0
27182990,T2,12,7,7,35,30,True,270.77497191666663,240.53485508333333,-30.240116833333303,-362.881402,-2219.4070079900775,13,10,2,2,2522.2996630212565,2078.4182614232413,-443.88140159801515,565.0,630.0,65.0,102.0,112.0,10.0,60.0,60.0,0.0,0.0,6.0,6.0
27182990,T4,12,7,7,35,30,True,270.77497191666663,240.53485508333333,-30.240116833333303,-362.881402,-2219.4070079900775,13,10,2,2,2522.2996630212565,2078.4182614232413,-443.88140159801515,565.0,630.0,65.0,102.0,112.0,10.0,60.0,60.0,0.0,0.0,6.0,6.0
27182990,T6,12,7,7,35,30,True,270.77497191666663,240.53485508333333,-30.240116833333303,-362.881402,-2219.4070079900775,13,10,2,2,2522.2996630212565,2078.4182614232413,-443.88140159801515,565.0,630.0,65.0,102.0,112.0,10.0,60.0,60.0,0.0,0.0,6.0,6.0
27182991,T2,13,6,7,0,50,True,245.72864323076922,266.4482116153846,20.71956838461537,269.3543890000001,666.7719439886932,23,24,-1,-1,2487.472361893993,2620.8267506917314,133.35438879773847,545.0,660.0,115.0,94.0,118.0,24.0,65.0,65.0,0.0,3.0,0.0,-3.0
27182991,T4,13,6,7,0,50,True,245.72864323076922,266.4482116153846,20.71956838461537,269.3543890000001,666.7719439886932,23,24,-1,-1,2487.472361893993,2620.8267506917314,133.35438879773847,545.0,660.0,115.0,94.0,118.0,24.0,65.0,65.0,0.0,3.0,0.0,-3.0
27182991,T6,13,6,7,0,50,True,245.72864323076922,266.4482116153846,20.71956838461537,269.3543890000001,666.7719439886932,23,24,-1,-1,2487.472361893993,2620.8267506917314,133.35438879773847,545.0,660.0,115.0,94.0,118.0,24.0,65.0,65.0,0.0,3.0,0.0,-3.0
27182992,T2,14,6,7,5,45,True,251.97023035714284,236.76455257142857,-15.205677785714272,-212.87948899999992,-1894.3974445200274,26,27,3,3,2779.583224868727,2400.7037359647215,-378.8794889040055,575.0,705.0,130.0,103.0,130.0,27.0,70.0,70.0,0.0,0.0,9.0,9.0
27182992,T4,14,6,7,5,45,True,251.97023035714284,236.76455257142857,-15.205677785714272,-212.87948899999992,-1894.3974445200274,26,27,3,3,2779.583224868727,2400.7037359647215,-378.8794889040055,575.0,705.0,130.0,103.0,130.0,27.0,70.0,70.0,0.0,0.0,9.0,9.0
27182992,T6,14,6,7,5,45,True,251.97023035714284,236.76455257142857,-15.205677785714272,-212.87948899999992,-1894.3974445200274,26,27,3,3,2779.583224868727,2400.7037359647215,-378.8794889040055,575.0,705.0,130.0,103.0,130.0,27.0,70.0,70.0,0.0,0.0,9.0,9.0
27182993,T2,15,8,7,25,0,True,261.21322653333334,254.1049104,-7.108316133333346,-106.62474199999997,-1118.1237108759997,20,17,0,0,3153.198398242741,2929.573656067541,-223.62474217520003,580.0,680.0,100.0,110.0,127.0,17.0,75.0,75.0,0.0,0.0,0.0,0.0
27182993,T4,15,8,7,25,0,True,261.21322653333334,254.1049104,-7.108316133333346,-106.62474199999997,-1118.1237108759997,20,17,0,0,3153.198398242741,2929.573656067541,-223.62474217520003,580.0,680.0,100.0,110.0,127.0,17.0,75.0,75.0,0.0,0.0,0.0,0.0
27182993,T6,15,8,7,25,0,True,261.21322653333334,254.1049104,-7.108316133333346,-106.62474199999997,-1118.1237108759997,20,17,0,0,3153.198398242741,2929.573656067541,-223.62474217520003,580.0,680.0,100.0,110.0,127.0,17.0,75.0,75.0,0.0,0.0,0.0,0.0
27182994,T2,16,10,7,15,35,True,213.767726375,211.487726625,-2.2799997500000018,-36.47999600000003,-107.3999841665518,-3,-3,1,1,2660.283622468776,2638.8036256354653,-21.47999683331045,570.0,555.0,-15.0,104.0,101.0,-3.0,80.0,80.0,0.0,6.0,9.0,3.0
27182994,T4,16,10,7,15,35,True,213.767726375,211.487726625,-2.2799997500000018,-36.47999600000003,-107.3999841665518,-3,-3,1,1,2660.283622468776,2638.8036256354653,-21.47999683331045,570.0,555.0,-15.0,104.0,101.0,-3.0,80.0,80.0,0.0,6.0,9.0,3.0
